"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"           0","        7000","28721.427148","      111781","DebtCon","Office","           0","           0","           0","231.79991346","           0","          38","19.273579455"
"           0","        7000","       74795","       99149","HomeImp","Other","           1","           0","           1","175.57144277","           0","          32","34.449664673"
"           0","        7000","       78284","       98214","HomeImp","Other","           0","           0","           1","171.83838617","           0","          31","36.247963031"
"           1","        7000","47005.800499","       93740","HomeImp","ProfExe","3.3286046019","           0","           0","213.36302767","           2","          24","34.475301929"
"           0","        7000","       81335","       81018","HomeImp","Other","          22","           0","           0","341.61057605","           1","          47","27.767299768"
"           0","        7000","       52287","       87972","HomeImp","ProfExe","           7","           0","           0","211.28441317","           1","          24","33.461402248"
"           0","        7000","       46238","       66842","DebtCon","Office","           4","           0","           0","90.380409083","           3","          11"," 36.30952679"
"           0","1613.3561603","       64255","       68389","HomeImp","Other","           4","           0","           0","80.152430908","           2","          19","40.561860543"
"           0","        7000","      129959","95751.224446","HomeImp","ProfExe","          11","           0","           0","209.98629953","           0","          18","21.917952264"
"           0","        7000","       58114","       93391","HomeImp","ProfExe","           6","           0","           0","200.07775507","           1","          24","31.736511786"
"           0","        7000","       16047","25739.836642","HomeImp","Office","14.201336022","           0","           0","315.32145267","           0","          12","38.693655802"
"           0","        7100","       98490","      114457","HomeImp","Office","20.003034488","           0","           0","116.10008714","           0","          11","35.601894251"
"           0","        7100","       25896","7783.1247277","DebtCon","Other","0.0612622472","           0","           0","29.856365166","           9","           7","28.271474159"
"           0","2601.3761003","84314.697317","1500.2017605","DebtCon","Other","           8","           0","           0","221.60732419","           0","          18","32.674358967"
"           1","        7100","1329.2989651","       72412","DebtCon","ProfExe","10.038085918","           0","           0","120.03346455","           0","          20","43.678746661"
"           0","2328.1766658","       57863","       70969","DebtCon","Other","           0","           0","           0","65.872044812","           7","          21","26.829490191"
"           0","        7100","       64850","12973.001202","HomeImp","Other","           0","           0","           0","108.21718977","           0","           7","36.337557557"
"           0","        7100","       53273","46345.765873","HomeImp","Other","           5","           0","           0","84.837249966","           0","          17","22.861199646"
"           0","        7200","       62329","       78007","DebtCon","ProfExe","           8","           0","           0"," 55.35880309","           1","          23","38.640277109"
"           0","        7200","       57912","       84806","HomeImp","Other","14.458668579","           0","           0","241.51424984","           0","          35","35.062675655"
"           0","        7200","       98691","      115750","HomeImp","Office","3.5702337276","           0","           0","118.00014232","           0","          11"," 37.72035861"
"           0","5213.0033368","       79946","      113807","DebtCon","Office","           1","           0","           0","238.45882498","           0","          37","18.617288691"
"           1","        7200","       15637","       39660","HomeImp","Self","           6","           0","           1","354.23976343","           3","          42","33.624133446"
"           0","3784.6680975","       71667","68500.363823","DebtCon","Office","           0","           0","           1","241.05607809","           1","          38","18.510551331"
"           0","        7200","       22832","       31666","DebtCon","Other","           0","           0","           0","38.003266851","           9","           7","28.295681117"
"           0","        7300","       55456","       86766","HomeImp","ProfExe","           6","           0","           0","240.05677145","           2","          23","31.724698502"
"           0","        7300","       60973","       79443","HomeImp","Other"," 3.394730224","           0","           0","239.62029765","           1","          36","36.727136357"
"           0","        7300","      139348","      205981","DebtCon","ProfExe","0.0874643801","           0","           0","60.424760757","           2","          22","36.812290634"
"           0","        7400","10760.256826","       50798","DebtCon","Other","1.4552312305","           0","           0"," 221.3384208","           1","          31","36.009421486"
"           0","        7400","      138033"," 84804.67157","HomeImp","ProfExe","          11","           0","           0","224.84704249","           0","          19","21.057574023"
"           0","        7400","59539.521129","      119677","HomeImp","ProfExe","3.8024769904","           0","           0","194.37214004","           1","          27","26.646083641"
"           1","        7400","       73985","      114849","DebtCon","Office","           0","           0","           0","238.58630343","           1","          38","18.421369855"
"           0","        7400","       51974","24439.603962","HomeImp","Other","           4","           0","           0"," 83.34671188","           0","          18","23.397634628"
"           0","        7400","35296.061865","       72861","HomeImp","Mgr","           3","           0","           1","141.96214925","           0","          23","28.300245637"
"           1","        7400","6673.3116397","       89068","DebtCon","Sales","           0","           0","           0","94.782230694","           0","          17","42.803421995"
"           0","4392.7504379","34508.345956","5831.9471332","HomeImp","Other","12.825846808","           0","           0","230.42025592","           1","          35","35.415112916"
"           1","        7400","       82412","       91326","DebtCon","Mgr","          19","           0","           1","316.94708254","           1","          24","37.908750185"
"           0","        7500","42557.437657","39259.098247","DebtCon","Other","          16","           0","           3","220.62498387","           0","          37","26.711536473"
"           1","532.70568165","       63573","       80601","HomeImp","Other"," 2.239057093","           0","           0","111.43518985","           0","          14","41.773446616"
"           1","1887.3898333","       32070","       36811","DebtCon","Other","           1","           1","           0","228.03600011","           0","           6","30.162214113"
"           0","4772.0225096","       72097","       69408","HomeImp","Sales","           4","           1","           0","155.39196223","           1","          23","41.600983364"
"           0","        7500","       84479","      104571","DebtCon","ProfExe","          23","           0","           0","47.832851338","           3","          14","33.075010372"
"           0","        7500","66940.396828","18113.051785","DebtCon","ProfExe","11.599293892","           0","           0","56.750113136","           2","          14","30.538906969"
"           0","5620.3125071","       11358","       36892","DebtCon","Other","           5","           0","           0"," 286.9228238","           0","          11"," 23.06292573"
"           1","780.90890813","3038.1262422","       35910","HomeImp","Office","          13","           3","           6","234.90075082","           0","          24","24.662276673"
"           0"," 5328.412247"," 65011.70396","       83368","DebtCon","ProfExe","          15","           0","           0","227.29208976","           0","          17","24.091770363"
"           0","        7500","       60192","       76475","DebtCon","ProfExe","           8","           0","           0","60.503625209","           2","          24","39.280512379"
"           0","        7500","       57213","       92458","HomeImp","Office","          28","           0","           0","243.15711917","           1","          16","23.992353351"
"           1","        7600","      133475","121552.63607","DebtCon","ProfExe","           1","           0","           0","87.452870081","           2","          23","37.005967843"
"           0","6352.2411454","       48829","       62357","DebtCon","Office","0.9298210623","           0","           1","92.941357816","           2","          12","35.672273609"
"           0","2784.5014745"," 23079.06208","       77726","HomeImp","Other","2.5131483271","           0","           0","249.63376067","           2","          36","34.882066439"
"           0","734.27463506","       80900","       99525","DebtCon","ProfExe","           2","           0","           0","135.64019635","           0","          26","34.777089425"
"           1","        7700","14142.856303"," 23261.55889","HomeImp","ProfExe","11.351137776","           0","           0","180.41578673","           0","          13"," 21.72081838"
"           0","761.96890267","       53377","       86018","HomeImp","Other","          16","           0","           0","187.19401123","           0","          28","24.217658483"
"           0","1406.4699956","       70451","       81862","DebtCon","Sales"," 2.795359916","           0","           0","141.26867109","           0","          31"," 31.68194302"
"           0","        7700","       20887","       26958","DebtCon","Other","           0","           0","           0","17.460749903","          10","           6","30.233504742"
"           0"," 5070.366131","       76056","       83643","HomeImp","Other","          22","           0","           0","353.19562851","           0","          47","28.544528867"
"           0","        7700","       51045","       91068","HomeImp","Other","          20","           0","           0","179.24093557","           0","          28"," 27.23109397"
"           0","        7800","       58399","       65945","DebtCon","Other","0.1543791383","           0","           1","106.63134156","           2","          18"," 37.02476444"
"           0","        7800","       58364","       66688","DebtCon","Other","           3","           0","           2","114.51215796","           3","          18","37.929273869"
"           0","2660.3086306","       64503","       85608","HomeImp","Other","          12","           0","           0"," 235.4853772","           0","          35","34.423248847"
"           0","        7800","33858.742315","13043.349423","HomeImp","Other","           4","           0","           0","100.42833098","           0","          14","42.807341953"
"           0","        7800","       45391","51670.858382","DebtCon","Other","          12","           0","           0","105.08759384","           0","          22"," 36.70541274"
"           0","3971.8320146","       38506","23059.937101","DebtCon","Other","          11","           0","           0"," 231.0011955","           0","          32","35.906115846"
"           0","        7800","       55394","53901.537171","DebtCon","Other","          23","           0","           0","262.01435765","           2","          29","38.983938486"
"           0"," 4606.019605"," 30932.17505","       95065","HomeImp","ProfExe","           7","           0","           0","220.80244426","           2","          24","31.827626823"
"           1","        7900","       67222","18663.566695","HomeImp","Other","0.8121452391","           0","           0","95.676872691","           0","          23"," 36.97971203"
"           0","        7900","       44690","       45841","DebtCon","Office","  3.59271696","           0","           0","185.62159231","           0","          22","32.285724089"
"           0","        7900","       40827","       55757","DebtCon","Other","8.7507168552","           0","           0","87.603462439","           0","          11","31.850563903"
"           0","        7900","       77221","       95316","DebtCon","ProfExe","           4","           0","           0","116.30949336","           0","          25","35.429796579"
"           0","        7900","       55383","       70020","DebtCon","Other","          12","           2","           0","80.778941503","          10","           8","44.858977324"
"           0","        7900","       78532","      122952","HomeImp","Office","          29","           0","           0","332.64504738","           1","          37","35.311552628"
"           1","3018.3614206","       41935","       53543","DebtCon","Office","7.0681556273","           0","           0","203.54460997","           1","          22","31.491686795"
"           0","6137.7350828","       49232","13627.752413","DebtCon","Other","          23","           0","           0","258.19457767","           3","          29","41.246612634"
"           0","        8000","       61565","       87624","DebtCon","ProfExe","          14","           0","           0"," 203.9971364","           0","          17","23.562565007"
"           0","        8000","       82547","94447.977079","DebtCon","ProfExe","          24","           0","           0"," 52.59326412","           2","          13","32.160922592"
"           0","1507.7923208","       70546","       81272","DebtCon","Sales","           4","           0","           0","119.06692204","           0","          31","33.361586301"
"           1","        8000","       49685","       81020","HomeImp","Other","  0.49355179","           0","           3"," 129.3624659","           0","          15","47.000975215"
"           1","        8000","       32100","2875.0997177","HomeImp","Other","           4","           0","           0","79.458845053","           2","           8","31.276715679"
"           0","        8000","       47154","       65458","DebtCon","Office","           2","           0","           0","99.993789825","           3","          12","38.873711304"
"           1","2439.3798534","13097.505347","59822.661796","DebtCon","Other","           8","           0","           3","151.81738872","           0","          19","26.457524449"
"           0","        8000","17410.147852","      121045","HomeImp","Office","          28","           0","           0","330.17485564","           1","          37","35.362686394"
"           0","        8000","       57361","       71167","HomeImp","Mgr","           2","           0","           1","130.76703495","           0","          22","29.381985445"
