"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"           1","3357.6442014","       46696","       85202","HomeImp","Other","           2","           1","           2","148.34064549","           0","          14","46.489874001"
"           0","        5000","       66435","21483.205328","HomeImp","Other","           2","           0","           0","125.13062556","           0","          14","42.183538672"
"           0","404.47835191","       85583","86363.692029","HomeImp","ProfExe","2.1848501867","           0","           0","177.95825512","           1","          28","26.257970132"
"           0","190.55256461","25840.199201","       80691","HomeImp","Other","           1","           1","           0","273.88170516","           0","           6","39.852146515"
"           0","        5100","53340.953941"," 58581.00447","HomeImp","ProfExe","5.9186517046","           0","           0","181.66304016","           0","          28","25.444759149"
"           1","        5100"," 115516.8741","      141875","HomeImp","Sales","           7","           1","           0","157.85980209","           0","          36","25.650741224"
"           1","3081.6257055","       66834","       87361","HomeImp","Other","           0","           2","           0","290.03410799","           0","           6","38.766985071"
"           1","        5100","       73882","       96031","DebtCon","Other","           0","           0","           0","125.78740011","           1","          10","34.446079222"
"           0","  2245.38344"," 25934.78023","       97064","DebtCon","Other","           0","           0","           0"," 121.0759726","           2","           9","36.401729548"
"           0","        5100","       62702","       79784","HomeImp","Other","           2","           0","           0","108.07259081","           0","          15","43.290139816"
"           1","        5200","13614.796328","       39527","HomeImp","Other","           0","           0","           0","157.77103572","           1","          13","72.670433313"
"           0","817.58934693","       66987","       65111","HomeImp","Sales","           4","           1","           0","175.32870382","           1","          22","40.442570389"
"           0","291.89861095","       75958","85689.840238","DebtCon","Other","           0","           0","           0"," 124.1821788","           1","          10","34.599060194"
"           0","        5300","       97132","      117343","HomeImp","Office","1.3567368087","           0","           0","109.93390789","           1","          11","  35.8385427"
"           0","679.57979314","       47449","27968.700485","HomeImp","Office","18.579814724","           0","           0","208.16271401","           0","          20","19.762113701"
"           0","        5300","50550.999185","       62957","HomeImp","Office","          21","           0","           0","197.24195728","           0","          20","19.350505633"
"           0","4813.2641207","       86922","51709.763195","HomeImp","ProfExe","3.3561986002","           0","           0","185.07634726","           1","          28","26.354889295"
"           1","        5400","18467.604046","9750.9337434","DebtCon","Sales","           2","           0","           0","136.63294416","           0","          30"," 32.05002349"
"           0","        5400","       65814","       85848","HomeImp","Other","           4","           0","           0"," 122.9402886","           0","          15","44.092325682"
"           0","1850.5019072","       70481","       82446","HomeImp","Other","7.6369540839","           0","           1","116.59197688","           0","          24","37.612682724"
"           0","5059.6515746","       87765","      101053","DebtCon","ProfExe","          22","           0","           0","55.558049044","           2","          13","31.375542416"
"           0","        5500","       52897","       65054","HomeImp","Office","          20","           0","           0","189.29531847","           0","          19","20.654128896"
"           0","        5500","28905.011574","51708.199464","HomeImp","ProfExe","1.7912216912","           0","           0","187.02051879","           1","          27","27.646748505"
"           0","        5500","45251.197269","      116679","HomeImp","ProfExe","3.5048789938","           0","           0","186.42441602","           1","          27","28.417530896"
"           0","        5500","       72147","       69918","HomeImp","Sales","           4","           2","           0"," 158.5344979","           0","          23","43.404430238"
"           1","4043.4142938","       40584","       46645","HomeImp","Other","2.3089736264","           0","           1","136.32063746","           0","          13","34.494708965"
"           1","2244.7862205","9390.6316032","41410.129367","HomeImp","Mgr","0.1563019795","           0","           2","48.995845002","           0","          10","33.126483967"
"           0","3466.0001148","       71644","       72696","HomeImp","Sales"," 0.418361664","           2","           0","150.86584513","           0","          22","40.442567785"
"           1","        5500","8443.1880723","3433.3347328","DebtCon","ProfExe","3.4373052737","           0","           0","172.21327665","           1","          26","32.676640875"
"           0","        5600","16682.850232","2006.7477773","HomeImp","Office","          22","           0","           0","206.09913412","           0","          19","18.369540527"
"           0","1062.4396575","       69435","       83489","DebtCon","ProfExe","          14","           0","           0","200.41843402","           1","          17","22.841092848"
"           0","1467.9231565","       29648","       39907","HomeImp","ProfExe","7.6935136033","           0","           0","180.56306914","           0","          13","21.554949656"
"           0","130.42296177","       76407","12212.297171","HomeImp","Other","           9","           0","           0","91.683770634","           0","          24","37.773350976"
"           0","3494.1620685","      100934","12722.278777","HomeImp","Office","          23","           0","           0","117.49959288","           0","          12","38.750562668"
"           0","3166.5516504","45066.086273","       58249","HomeImp","Office","          21","           0","           0","212.53911509","           0","          21","21.258026878"
"           0","        5700","       76948","       85753","HomeImp","Other","           7","           0","           0","128.47645151","           0","          25"," 37.85968784"
"           0","        5700","22478.246598","       36524","HomeImp","ProfExe","8.2603767879","           0","           0","181.28295679","           0","          13","24.339533569"
"           0","        5700","       26927","15900.212205","DebtCon","Other","           0","           1","           0","21.799352154","          10","           6","29.439664242"
"           1","        5700","       77213","54763.645128","DebtCon","Sales","           0","           0","           0","97.133170952","           1","          16","41.777888631"
"           0","        5700","16372.492929","       82923","HomeImp","Other","           4","           0","           0"," 117.6739652","           0","          15","42.464866285"
"           1","5147.0032114","10031.607493","       79538","HomeImp","Other","0.8697837996","           0","           0","92.643084556","           0","          15"," 41.21001247"
"           1","        5700","       74172","27924.952474","DebtCon","ProfExe","           0","           0","           0","157.00977472","           0","          28","47.415228659"
"           0","        5700","10084.327677","       33450","DebtCon","Other","           0","           1","           0","15.396587392","           9","           7","30.017013296"
"           0","        5800","       75000","       90543","DebtCon","Mgr","          18","           0","           0"," 300.4872058","           1","          23","38.940575356"
"           0","521.90545663","       79296","       86885","DebtCon","Mgr","1.9143812321","           0","           1"," 307.9748816","           1","          23","39.959108765"
"           1","        5800","       27791","3683.8820207","DebtCon","Mgr","1.3349809215","           0","           0","83.289062746","           1","          13","30.187805389"
"           0","4506.2107888","       46595","45054.306455","HomeImp","Other","           5","           0","           0","80.131746414","           0","          17","24.140153667"
"           0","4382.8248352","34060.304584","59012.564717","HomeImp","Other","           7","           0","           0","120.37941429","           0","          24","41.442500462"
"           1","        5900","13982.661864","       41856","DebtCon","Other","1.6365234729","           0","           2","157.96001139","           3","          27","40.628278175"
"           0","        5900","67642.811398","       78976","HomeImp","Other","8.9565758449","           0","           1","118.44249103","           0","          24","40.110407425"
"           0","        6000","       95232","      115977","HomeImp","Office","          22","           0","           0"," 149.0229081","           1","          12","37.954336913"
"           0","        6000","       79046","      103048","HomeImp","Other","           0","           0","           0","181.69653802","           0","          32","37.289989924"
"           0","        6100","       91704","      114799","HomeImp","Office","          22","           0","           0","129.25008957","           1","          12","36.746766237"
"           0","        6100","       47604","46354.595364","HomeImp","Other","           5","           0","           0"," 70.69532973","           0","          18"," 24.76674453"
"           0","4015.7091179","       62751","       95617","HomeImp","Other","           1","           0","           0","138.64686318","           1","          13","31.757270694"
"           0","57.131560825","       68743","44049.129741","HomeImp","Sales"," 0.942385788","           1","           0"," 153.0667831","           0","          22"," 40.15052706"
"           0","        6100","       79636","       87276","HomeImp","Other","          20","           0","           0","350.43613755","           0","          47","28.848276581"
"           0","6020.9514075","195.13422358","79859.609648","DebtCon","Sales","1.1537485296","           0","           0","122.24494502","           0","          30","32.552543335"
"           0","        6200","       46601","       59486","HomeImp","Other","           5","           0","           0"," 84.63211066","           0","          18"," 25.35001036"
"           0","        6200","       60354","       87596","HomeImp","ProfExe","3.0658117347","           0","           0","210.17306467","           2","          23","34.054811237"
"           0","        6200","       70793","       71552","HomeImp","Sales","           3","           2","           0","162.94515692","           0","          23","40.315396587"
"           0","        6200","       73881","       98550","HomeImp","Other","           0","           0","           1"," 182.8787798","           0","          31"," 37.19944569"
"           0","        6200","      133882","28251.971284","HomeImp","ProfExe","           9","           0","           0","212.53764322","           0","          19","20.616783656"
"           0","        6200","73007.207978","39527.184583","HomeImp","Other","          24","           0","           0","324.68682941","           0","          47","28.285532103"
"           1","        6300","98553.477017","39112.883651","HomeImp","Office","          23","           0","           0","124.74559549","           1","          12","35.642270107"
"           0","3736.6527269","       78724","       80355","HomeImp","Other","1.5736835793","           0","           0","335.07414261","           1","          46","31.177261304"
"           0","        6300","58449.089378","      117352","HomeImp","ProfExe","           6","           0","           0","199.01192718","           0","          27","26.520049519"
"           0","        6300","46168.341368","       70091","DebtCon","ProfExe","           9","           0","           4","153.78043854","           1","          30","21.719595981"
"           1"," 5399.730376","       12476","       32559","HomeImp","Office","9.2576473976","           3","           6","227.12990511","           0","          23"," 23.31951678"
"           0","3091.4213897","1117.9072871","       73726","HomeImp","Sales","1.2633231316","           2","           0","163.28393319","           1","          22","42.407814245"
"           0","        6300","       26655","       29792","DebtCon","Other","           1","           1","           0","12.759267447","          10","           6"," 28.36185178"
"           0","        6400","       53476","12963.943515","DebtCon","ProfExe","4.5632292971","           0","           3","164.31540986","           1","          30","21.137981572"
"           0","4296.0968455","       81116","       86148","HomeImp","ProfExe"," 1.375875768","           0","           0","262.17542613","           0","          11","42.068268179"
"           0","        6400","       17491","       63614","HomeImp","Office"," 14.71231114","           0","           0","325.29930871","           0","          12","40.244404369"
"           0","        6400","       62746","32704.498232","DebtCon","ProfExe"," 3.072743868","           0","           0","133.10154783","           0","          20","40.188123128"
"           0","        6400","       76732","       78084","HomeImp","Other","4.8439444475","           0","           0","109.19302137","           0","          26","37.964554318"
"           0","        6400","       70035","30009.050245","DebtCon","Sales","           3","           0","           0","147.07716353","           0","          31","31.206129763"
"           0","916.09705133","15340.767865","786.13672962","DebtCon","Other","0.8405592138","           1","           0"," 10.42564285","          10","           6","29.753700283"
"           0","        6400","       57887","       74776","HomeImp","Mgr","           3","           0","           1","126.32864372","           0","          22","28.756345434"
"           1","4743.8351418","41271.006403","45057.373733","HomeImp","Other","0.5900266495","           0","           0","127.06270157","           2","          21","37.800352933"
"           0","2243.5044696","       63144","       76754","HomeImp","Mgr","0.2485705867","           0","           2"," 129.0777116","           0","          23","29.055433128"
"           0","1193.9309017","8411.0165004","3934.6693035","HomeImp","ProfExe","          11","           0","           0"," 191.0756559","           0","          13","24.227319339"
"           0","        6500","       81145","      117530","HomeImp","Office","2.3226095775","           0","           0","327.20063852","           1","          38","34.345837692"
"           1","        6500","      183860","      208910","DebtCon","ProfExe","           4","           6","           0","86.452226941","           6","          29","  69.8005248"
"           0","        6500","9036.7812545","       72557","DebtCon","Other","           0","           0","           1"," 94.00805286","           2","          18","34.898413066"
"           0","        6600","20749.242339","       89742","HomeImp","Office","8.6923699364","           0","           0","232.52729073","           0","          16","26.160494887"
"           0","        6600","49400.768457","       81973","HomeImp","Other","           5","           0","           0","96.977667199","           0","          14","42.211046784"
"           0","        6600","       95450","      112630","HomeImp","Office","          23","           0","           0","122.81558408","           0","          12","36.773458722"
"           0","        6700","       55113","11843.812716","HomeImp","Other","           4","           0","           0","84.417030462","           0","          17","23.642853829"
"           1","6689.6686461","22706.300742","       70543","HomeImp","ProfExe","3.0782103436","           0","           0","195.78086332","           0","          19","32.397593406"
"           0","        6700","       49367","       59609","HomeImp","Other","           6","           0","           0","99.303700784","           0","          17","25.231366381"
"           0","        6700","       58741"," 45658.92893","DebtCon","ProfExe","6.0890921387","           0","           3"," 173.5744163","           1","          31","23.587013228"
"           0","        6700","       27510","       42495","DebtCon","Other","           2","           0","           2","171.52648922","           3","          27","41.428597508"
"           0","4460.3301666","27497.077697","       83014","HomeImp","Other","           0","           1","           0","263.17343429","           0","           5"," 37.70699649"
"           0","        6700","30100.653815","20525.994255","HomeImp","Office","          21","           0","           0","193.75474567","           0","          19","19.549571698"
"           1","        6700","18826.183386","       36195","HomeImp","Office","           1","           0","           0","112.13708066","           1","          30"," 38.52863281"
"           0","2064.3875383","       66587","       70710","DebtCon","ProfExe","3.1074228217","           1","           0","43.923382631","           1","          24","39.738576265"
"           0","3243.1102267","38442.336245","55086.963259","HomeImp","Office","          20","           0","           0","209.20630035","           0","          20","20.203517707"
"           0","        6700","      134616","      155034","HomeImp","ProfExe","3.7633403557","           1","           0","215.42240638","           0","          19","19.493871984"
"           0","        6800","      136951","46913.009081","HomeImp","ProfExe","          11","           0","           0"," 219.7356734","           1","          18","20.885093499"
"           0","        6800","      138691","      160063","HomeImp","ProfExe","          12","           0","           0","208.42084303","           0","          19"," 19.33336736"
"           0","6464.6095053","      139578","      154602","HomeImp","ProfExe","          12","           0","           0","201.96083432","           0","          18","22.325828788"
"           0","947.45733242","38806.323157","       74816","HomeImp","Mgr","           2","           0","           2","126.30323511","           0","          22","27.118653527"
"           0","2953.4737575","22193.780753","       88178","HomeImp","Other"," 8.677770913","           0","           0","341.46505556","           0","          46","27.523246143"
"           0","        6800","       56155","       57912","HomeImp","Office","          21","           0","           0","206.30632134","           0","          20","21.798513082"
"           0","        6800","58575.422329","       99913","HomeImp","Other","           0","           0","           1","196.46499893","           0","          31","35.761604731"
"           1","        6800","5887.7956916","       88754","DebtCon","Mgr","6.7729891049","           0","           1","298.70048215","           0","          23","39.107501643"
"           0","1149.5158294","       75880","      113612","DebtCon","Office","0.1936923974","           0","           0","230.80558812","           1","          38","17.965883444"
"           0","        6900","24684.228325","       87466","HomeImp","Other","0.1067005815","           0","           0","112.58906066","           0","          15","41.428089899"
"           0","        6900","       53776","       51952","HomeImp","Other","2.3131358145","           0","           0","87.900118337","           0","          17","22.286997477"
"           1","        6900","       53328","31157.490549","DebtCon","Sales","1.6652713631","           0","           0"," 101.5319079","           0","          21","35.764058362"
"           1","        6900","       57257","       63752","DebtCon","Other","          10","           2","           0","138.23477796","           0","          22","38.372460882"
"           0","        6900","       97662","      110046","HomeImp","Office","          24","           0","           0","111.12339734","           0","          11","37.253150854"
"           0","3019.0408189","15561.612938","15307.121003","HomeImp","Office","1.2252449436","           0","           0","204.48458275","           0","          19","21.855494126"
"           0","        7000","       73873"," 18836.59216","DebtCon","Office","           0","           0","           0","231.79991346","           0","          38","19.273579455"
"           0","        7000","13560.475596","       99149","HomeImp","Other","           1","           0","           1","175.57144277","           0","          32","34.449664673"
"           0","        7000","       78284","       98214","HomeImp","Other","           0","           0","           1","171.83838617","           0","          31","36.247963031"
"           0","        7000","       58128","       93740","HomeImp","ProfExe","4.8195561929","           0","           0","213.36302767","           2","          24","34.475301929"
"           0","1977.2744751","       81335","13147.872552","HomeImp","Other","          22","           0","           0","341.61057605","           1","          47","27.767299768"
"           0","        7000","       52287","43052.696593","HomeImp","ProfExe","           7","           0","           0","211.28441317","           1","          24","33.461402248"
"           0","2110.2096695","       46238","       66842","DebtCon","Office","3.8278667125","           0","           0","90.380409083","           3","          11"," 36.30952679"
"           0","        7000","       64255","46120.065134","HomeImp","Other","           4","           0","           0","80.152430908","           2","          19","40.561860543"
"           0","        7000","      129959","      161301","HomeImp","ProfExe"," 0.040239756","           0","           0","209.98629953","           0","          18","21.917952264"
"           0","        7000","       58114","       93391","HomeImp","ProfExe","           6","           0","           0","200.07775507","           1","          24","31.736511786"
"           0","        7000","12889.879749","65097.827357","HomeImp","Office","          21","           0","           0","315.32145267","           0","          12","38.693655802"
"           1","4214.6659607","52262.378417","8024.4659192","HomeImp","Office"," 19.66629844","           0","           0","116.10008714","           0","          11","35.601894251"
"           0","        7100","       25896","       33580","DebtCon","Other","0.7122025228","           0","           0","29.856365166","           9","           7","28.271474159"
"           0","        7100","      120176","      180104","DebtCon","Other","2.4877379772","           0","           0","221.60732419","           0","          18","32.674358967"
"           0","        7100","24604.296493","       72412","DebtCon","ProfExe","          14","           0","           0","120.03346455","           0","          20","43.678746661"
"           0","        7100","37702.469659"," 34584.75889","DebtCon","Other","           0","           0","           0","65.872044812","           7","          21","26.829490191"
"           0","        7100","36300.713121","2311.3529716","HomeImp","Other","           0","           0","           0","108.21718977","           0","           7","36.337557557"
"           0","        7100","       53273","12067.180593","HomeImp","Other","0.1516927756","           0","           0","84.837249966","           0","          17","22.861199646"
"           0","273.50478967","39658.052134","       78007","DebtCon","ProfExe","           8","           0","           0"," 55.35880309","           1","          23","38.640277109"
"           0","        7200","       57912","       84806","HomeImp","Other","          15","           0","           0","241.51424984","           0","          35","35.062675655"
"           0","5081.8587822","75025.151078","20006.734585","HomeImp","Office","10.207378625","           0","           0","118.00014232","           0","          11"," 37.72035861"
"           0","5395.5000068","54806.883351","      113807","DebtCon","Office","0.5796522315","           0","           0","238.45882498","           0","          37","18.617288691"
"           1","        7200","5503.0764594","       39660","HomeImp","Self","2.1540753917","           0","           1","354.23976343","           3","          42","33.624133446"
"           0","5707.1212464","       71667","      117325","DebtCon","Office","           0","           0","           1","241.05607809","           1","          38","18.510551331"
"           0","2955.5264032","       22832","21810.700387","DebtCon","Other","           0","           0","           0","38.003266851","           9","           7","28.295681117"
"           0","        7300","       55456","       86766","HomeImp","ProfExe"," 4.636557502","           0","           0","240.05677145","           2","          23","31.724698502"
"           1","        7300","       60973","       79443","HomeImp","Other","1.4576966285","           0","           0","239.62029765","           1","          36","36.727136357"
"           0","        7300","      139348"," 143737.6231","DebtCon","ProfExe","           1","           0","           0","60.424760757","           2","          22","36.812290634"
"           0","1306.6221676","       32832","       50798","DebtCon","Other","          10","           0","           0"," 221.3384208","           1","          31","36.009421486"
"           0","2711.2251199","54342.604758","      163162","HomeImp","ProfExe","1.8429754399","           0","           0","224.84704249","           0","          19","21.057574023"
"           1","        7400","       88288","37468.078191","HomeImp","ProfExe","1.1131161457","           0","           0","194.37214004","           1","          27","26.646083641"
"           0","6265.3706692","24293.431669","42662.440371","DebtCon","Office","           0","           0","           0","238.58630343","           1","          38","18.421369855"
"           0","732.28180256","       51974","       59323","HomeImp","Other","           4","           0","           0"," 83.34671188","           0","          18","23.397634628"
"           0"," 3336.473872","42245.714569","       72861","HomeImp","Mgr","           3","           0","           1","141.96214925","           0","          23","28.300245637"
"           1","        7400","23293.213816","       89068","DebtCon","Sales","           0","           0","           0","94.782230694","           0","          17","42.803421995"
"           1","        7400","       65032","39531.848342","HomeImp","Other","          15","           0","           0","230.42025592","           1","          35","35.415112916"
"           0","        7400","       82412","24040.656655","DebtCon","Mgr","          19","           0","           1","316.94708254","           1","          24","37.908750185"
"           0","        7500","       47518","21808.425502","DebtCon","Other","9.9141732128","           0","           3","220.62498387","           0","          37","26.711536473"
"           0","5451.3972965","       63573","       80601","HomeImp","Other","           4","           0","           0","111.43518985","           0","          14","41.773446616"
"           1","        7500","       32070","   3041.5527","DebtCon","Other","0.7725675943","           1","           0","228.03600011","           0","           6","30.162214113"
"           1","        7500","       72097","       69408","HomeImp","Sales","           4","           1","           0","155.39196223","           1","          23","41.600983364"
"           0","        7500","13688.403636","      104571","DebtCon","ProfExe","          23","           0","           0","47.832851338","           3","          14","33.075010372"
"           0","        7500","73691.416123","74672.656365","DebtCon","ProfExe","16.521038775","           0","           0","56.750113136","           2","          14","30.538906969"
"           0","        7500","11091.239437","       36892","DebtCon","Other","           5","           0","           0"," 286.9228238","           0","          11"," 23.06292573"
"           1","        7500","       12115","13720.171976","HomeImp","Office","          13","           3","           6","234.90075082","           0","          24","24.662276673"
"           0","6626.3959006"," 49539.54992","       83368","DebtCon","ProfExe","          15","           0","           0","227.29208976","           0","          17","24.091770363"
"           0","        7500","46180.318763","       76475","DebtCon","ProfExe","1.7807944872","           0","           0","60.503625209","           2","          24","39.280512379"
"           0","2433.8681204","17223.727454","47557.199465","HomeImp","Office","          28","           0","           0","243.15711917","           1","          16","23.992353351"
"           0","1737.1634966","      133475","      203936","DebtCon","ProfExe","           1","           0","           0","87.452870081","           2","          23","37.005967843"
"           0","        7600","5090.2572597","       62357","DebtCon","Office","           3","           0","           1","92.941357816","           2","          12","35.672273609"
"           0","709.39512807","       58622","       77726","HomeImp","Other","          15","           0","           0","249.63376067","           2","          36","34.882066439"
"           1","        7600","       80900","71163.547051","DebtCon","ProfExe","           2","           0","           0","135.64019635","           0","          26","34.777089425"
"           0","        7700","       32243","       36369","HomeImp","ProfExe","          12","           0","           0","180.41578673","           0","          13"," 21.72081838"
"           0","        7700","       53377","29531.605202","HomeImp","Other","          16","           0","           0","187.19401123","           0","          28","24.217658483"
"           1","        7700","33293.452794","       81862","DebtCon","Sales","1.0927874456","           0","           0","141.26867109","           0","          31"," 31.68194302"
"           0","        7700","14517.650042","21539.602017","DebtCon","Other","           0","           0","           0","17.460749903","          10","           6","30.233504742"
"           0","        7700","       76056","68935.137896","HomeImp","Other","          22","           0","           0","353.19562851","           0","          47","28.544528867"
"           0","        7700","25141.025521","       91068","HomeImp","Other","          20","           0","           0","179.24093557","           0","          28"," 27.23109397"
"           1","5584.2745529","       58399","       65945","DebtCon","Other"," 0.913598149","           0","           1","106.63134156","           2","          18"," 37.02476444"
"           0","        7800","2712.1321097","       66688","DebtCon","Other","           3","           0","           2","114.51215796","           3","          18","37.929273869"
"           0","        7800","       64503","       85608","HomeImp","Other","          12","           0","           0"," 235.4853772","           0","          35","34.423248847"
"           0","        7800","47790.776781","       80498","HomeImp","Other","           4","           0","           0","100.42833098","           0","          14","42.807341953"
"           0","        7800","13288.145104","       61743","DebtCon","Other","          12","           0","           0","105.08759384","           0","          22"," 36.70541274"
"           1","67.458062744","       38506","36934.665066","DebtCon","Other","          11","           0","           0"," 231.0011955","           0","          32","35.906115846"
"           0","7140.2897581","50556.162542","       63567","DebtCon","Other","          23","           0","           0","262.01435765","           2","          29","38.983938486"
"           0","        7800","       53243","       95065","HomeImp","ProfExe","           7","           0","           0","220.80244426","           2","          24","31.827626823"
"           1","        7900","       67222","9054.6574463","HomeImp","Other","           4","           0","           0","95.676872691","           0","          23"," 36.97971203"
"           0","2682.7605524","       44690","       45841","DebtCon","Office","          10","           0","           0","185.62159231","           0","          22","32.285724089"
"           0","7428.9252399","       40827","       55757","DebtCon","Other","          14","           0","           0","87.603462439","           0","          11","31.850563903"
"           0","        7900","       77221","       95316","DebtCon","ProfExe","           4","           0","           0","116.30949336","           0","          25","35.429796579"
"           1","1880.6507615","18724.294713","49045.288797","DebtCon","Other","          12","           2","           0","80.778941503","          10","           8","44.858977324"
"           0","        7900","10914.062233","32852.278038","HomeImp","Office","3.4345737889","           0","           0","332.64504738","           1","          37","35.311552628"
"           0","        7900","6170.2400392","       53543","DebtCon","Office","3.1197371535","           0","           0","203.54460997","           1","          22","31.491686795"
"           0","        8000","       49232","       61221","DebtCon","Other","          23","           0","           0","258.19457767","           3","          29","41.246612634"
"           0","        8000","18260.402794"," 77384.87006","DebtCon","ProfExe","          14","           0","           0"," 203.9971364","           0","          17","23.562565007"
"           0","        8000","75547.902657","      105361","DebtCon","ProfExe","          24","           0","           0"," 52.59326412","           2","          13","32.160922592"
"           0","        8000","       70546","       81272","DebtCon","Sales","2.1181929326","           0","           0","119.06692204","           0","          31","33.361586301"
"           1","        8000","34582.280446","       81020","HomeImp","Other","           2","           0","           3"," 129.3624659","           0","          15","47.000975215"
