"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"           1","        4300","2638.4755774","       78698","DebtCon","Sales","           3","           0","           0","129.93286902","           0","          31","34.181376516"
"           0","        4300","       68815","51476.271124","HomeImp","Other","4.3438158288","           0","           0","105.12070881","           0","          14","41.806376152"
"           0"," 3122.190033","       72021","       80027","HomeImp","Other","0.3788968447","           2","           0","263.97030029","           0","           5","36.432093937"
"           0","3291.7616288","       53969"," 12132.47394","DebtCon","ProfExe","1.8534033344","           0","           3","162.39001067","           0","          30","23.581079239"
"           1","        4400","23047.215169","41531.423728","DebtCon","Office","          14","           1","           3"," 89.86105825","           0","          17","39.158084834"
"           0","        4500","40206.230611","       79087","HomeImp","Other","2.9302068199","           1","           0","81.349065098","           0","          15"," 40.70530876"
"           0","        4500","       71082","  18350.0292","HomeImp","Other","2.1279892205","           0","           0","118.76041007","           0","          14","41.421110521"
"           0","3867.6406955","       71855","12043.584792","HomeImp","Other","1.6262313014","           2","           0","283.95953809","           0","           5","36.475473283"
"           0","1577.7380615","       88026","26171.873054","HomeImp","ProfExe","2.8510755426","           0","           0","182.24833156","           0","          27"," 29.20902258"
"           0","        4800","       56067","40932.018518","DebtCon","ProfExe","           9","           0","           3","160.14631128","           1","          30","21.583760121"
"           0","2063.7400108","62546.021244","       88342","HomeImp","ProfExe","4.9658968397","           0","           0","275.03239483","           0","          11","43.717635112"
"           0","2460.8855932","       58688","       63348","DebtCon","ProfExe","           9","           0","           3","179.16257471","           2","          31","22.544392837"
"           1","4103.2536819","6365.4762237","13319.325448","HomeImp","Other","           5","           0","           0","101.74676644","           0","           8","33.243156978"
"           0","4012.0672504","14017.430726","       84630","HomeImp","Other","3.1313228603","           0","           0","112.57341888","           0","          15","41.673996362"
"           0","2174.4348835","       65576","52798.493736","HomeImp","Other","5.8505110284","           1","           2"," 61.64250608","           1","          14","40.590910018"
"           0","        4900","       57461","22889.491375","DebtCon","ProfExe","6.2616566412","           0","           4","183.63561323","           0","          30","22.795423552"
"           1","        5000"," 48736.40112","1101.8236003","HomeImp","Other","2.0746808118","           0","           0","122.59722258","           0","          15","40.616779346"
"           0","        5000","33820.678992","49163.642668","HomeImp","ProfExe","           7","           0","           0","193.63644686","           0","          28","25.897316482"
"           0","        5000","       80153","       97275","DebtCon","Other","           1","           0","           0","120.67506316","           2","          10","37.512708409"
"           1","        5000","       46696","23227.388324","HomeImp","Other","1.4586579443","           1","           2","148.34064549","           0","          14","46.489874001"
"           0","1553.0498263","       66435","26686.586594","HomeImp","Other","           2","           0","           0","125.13062556","           0","          14","42.183538672"
"           0","2205.0419143","       85583","      115341","HomeImp","ProfExe"," 2.349461944","           0","           0","177.95825512","           1","          28","26.257970132"
"           0","        5100","       72891","       80691","HomeImp","Other","           1","           1","           0","273.88170516","           0","           6","39.852146515"
"           0","        5100","       87258","      121382","HomeImp","ProfExe","1.3892164842","           0","           0","181.66304016","           0","          28","25.444759149"
"           0","        5100","      129319","      141875","HomeImp","Sales","           7","           1","           0","157.85980209","           0","          36","25.650741224"
"           1","        5100","64832.381555","51900.374522","HomeImp","Other","           0","           2","           0","290.03410799","           0","           6","38.766985071"
"           1","        5100","       73882","12313.344739","DebtCon","Other","           0","           0","           0","125.78740011","           1","          10","34.446079222"
"           0","1790.9767362","       74071","       97064","DebtCon","Other","           0","           0","           0"," 121.0759726","           2","           9","36.401729548"
"           0","        5100","50139.086508","       79784","HomeImp","Other","0.8630612646","           0","           0","108.07259081","           0","          15","43.290139816"
"           0","195.54464994","       40564"," 29209.59676","HomeImp","Other","           0","           0","           0","157.77103572","           1","          13","72.670433313"
"           0"," 1799.546127","3465.6714999","21906.914487","HomeImp","Sales","           4","           1","           0","175.32870382","           1","          22","40.442570389"
"           0","        5300","       75958","26497.873389","DebtCon","Other","           0","           0","           0"," 124.1821788","           1","          10","34.599060194"
"           0","        5300","2551.7124411","      117343","HomeImp","Office","          22","           0","           0","109.93390789","           1","          11","  35.8385427"
"           0","        5300","35292.092664","19848.101735","HomeImp","Office","8.5154002619","           0","           0","208.16271401","           0","          20","19.762113701"
"           0","888.24679241","3515.7637089","39165.367151","HomeImp","Office","12.267076478","           0","           0","197.24195728","           0","          20","19.350505633"
"           0","1487.2759811","       86922","63691.137586","HomeImp","ProfExe","  0.52295208","           0","           0","185.07634726","           1","          28","26.354889295"
"           0","        5400","6749.5344104","2312.3209512","DebtCon","Sales","1.3749221095","           0","           0","136.63294416","           0","          30"," 32.05002349"
"           0","        5400","20410.929028","2595.3280885","HomeImp","Other","           4","           0","           0"," 122.9402886","           0","          15","44.092325682"
"           0","        5500","8782.2584588","30579.780092","HomeImp","Other"," 2.772705817","           0","           1","116.59197688","           0","          24","37.612682724"
"           0","        5500","13864.136197"," 78861.01502","DebtCon","ProfExe","          22","           0","           0","55.558049044","           2","          13","31.375542416"
"           0","3544.5503812"," 10426.78331","       65054","HomeImp","Office","12.260217784","           0","           0","189.29531847","           0","          19","20.654128896"
"           0","4266.4607948","82943.616865","      115374","HomeImp","ProfExe"," 2.690315367","           0","           0","187.02051879","           1","          27","27.646748505"
"           0","2704.2375578","       87438","93561.407387","HomeImp","ProfExe","           6","           0","           0","186.42441602","           1","          27","28.417530896"
"           0","4433.4355534","       72147","19734.436428","HomeImp","Sales","3.3799486437","           2","           0"," 158.5344979","           0","          23","43.404430238"
"           1","        5500","34069.387039","       46645","HomeImp","Other","1.6319479522","           0","           1","136.32063746","           0","          13","34.494708965"
"           1","5392.4541813","27001.798603","43796.482414","HomeImp","Mgr","1.2617316149","           0","           2","48.995845002","           0","          10","33.126483967"
"           0","284.82690793"," 53474.33716","23438.080504","HomeImp","Sales","3.3635668491","           2","           0","150.86584513","           0","          22","40.442567785"
"           1","        5500","30789.909997","      122205","DebtCon","ProfExe","4.9562121788","           0","           0","172.21327665","           1","          26","32.676640875"
"           0","4632.5298737","       53793","       66379","HomeImp","Office","10.271183096","           0","           0","206.09913412","           0","          19","18.369540527"
"           0","578.35688059","44664.462938","6075.6527232","DebtCon","ProfExe","7.6631852815","           0","           0","200.41843402","           1","          17","22.841092848"
"           0","4850.3674932","22996.358905","33768.167318","HomeImp","ProfExe","          11","           0","           0","180.56306914","           0","          13","21.554949656"
"           0","4277.8728781","65727.666916","       77485","HomeImp","Other","           9","           0","           0","91.683770634","           0","          24","37.773350976"
"           0","        5700","78418.944785","  12148.5906","HomeImp","Office","          23","           0","           0","117.49959288","           0","          12","38.750562668"
"           1","        5700"," 12075.76892","       58249","HomeImp","Office","10.078007077","           0","           0","212.53911509","           0","          21","21.258026878"
"           0","        5700","       76948","79041.854266","HomeImp","Other","1.5848150768","           0","           0","128.47645151","           0","          25"," 37.85968784"
"           0","4062.0456159","10747.275298","10226.528915","HomeImp","ProfExe","7.3806546523","           0","           0","181.28295679","           0","          13","24.339533569"
"           0","3068.7345074","       26927","29016.379436","DebtCon","Other","           0","           1","           0","21.799352154","          10","           6","29.439664242"
"           1","2075.8800155","27597.156928","64328.221893","DebtCon","Sales","           0","           0","           0","97.133170952","           1","          16","41.777888631"
"           0","        5700","15386.403627","16030.546716","HomeImp","Other","0.6231974757","           0","           0"," 117.6739652","           0","          15","42.464866285"
"           0","4156.7868138","20664.679384","79077.697848","HomeImp","Other","1.6792124369","           0","           0","92.643084556","           0","          15"," 41.21001247"
"           1","        5700","       74172","       79846","DebtCon","ProfExe","           0","           0","           0","157.00977472","           0","          28","47.415228659"
"           0","3252.9714856","7469.4346906","19394.333528","DebtCon","Other","           0","           1","           0","15.396587392","           9","           7","30.017013296"
"           0","5363.8638815","       75000","       90543","DebtCon","Mgr"," 11.23224182","           0","           0"," 300.4872058","           1","          23","38.940575356"
"           0","        5800","39447.820718","       86885","DebtCon","Mgr","          19","           0","           1"," 307.9748816","           1","          23","39.959108765"
"           0","1967.3604428","9215.9355573","       46833","DebtCon","Mgr","           3","           0","           0","83.289062746","           1","          13","30.187805389"
"           1","        5800","370.94842954","       58191","HomeImp","Other","0.3533345509","           0","           0","80.131746414","           0","          17","24.140153667"
"           1","        5900","       70973","       77989","HomeImp","Other","           7","           0","           0","120.37941429","           0","          24","41.442500462"
"           1","2198.5392996","       25972","22999.268177","DebtCon","Other","1.8987635551","           0","           2","157.96001139","           3","          27","40.628278175"
"           1","        5900","2449.5680978","42357.768536","HomeImp","Other","           9","           0","           1","118.44249103","           0","          24","40.110407425"
"           1","4474.0825093","       95232","61159.823027","HomeImp","Office","          22","           0","           0"," 149.0229081","           1","          12","37.954336913"
"           0","4260.7092868","68989.548889","      103048","HomeImp","Other","           0","           0","           0","181.69653802","           0","          32","37.289989924"
"           0","399.97790973","       91704","68402.430488","HomeImp","Office","          22","           0","           0","129.25008957","           1","          12","36.746766237"
"           0","1482.4945504"," 38598.94432","       54966","HomeImp","Other"," 1.367432208","           0","           0"," 70.69532973","           0","          18"," 24.76674453"
"           1","        6100","39583.190058","       95617","HomeImp","Other","           1","           0","           0","138.64686318","           1","          13","31.757270694"
"           1","        6100","41629.009109","       65321","HomeImp","Sales","2.5661279315","           1","           0"," 153.0667831","           0","          22"," 40.15052706"
"           0","        6100","8782.3750562","       87276","HomeImp","Other","          20","           0","           0","350.43613755","           0","          47","28.848276581"
"           1","        6200","64608.924338","52047.000407","DebtCon","Sales","3.4690066518","           0","           0","122.24494502","           0","          30","32.552543335"
"           1","789.94168108","5992.3382591","       59486","HomeImp","Other","           5","           0","           0"," 84.63211066","           0","          18"," 25.35001036"
"           0","        6200","       60354","35030.450187","HomeImp","ProfExe","4.9184610182","           0","           0","210.17306467","           2","          23","34.054811237"
"           0","        6200","       70793","       71552","HomeImp","Sales","1.8510938728","           2","           0","162.94515692","           0","          23","40.315396587"
"           0","        6200","6808.3583553","       98550","HomeImp","Other","           0","           0","           1"," 182.8787798","           0","          31"," 37.19944569"
"           1","        6200","      133882","      155222","HomeImp","ProfExe","           9","           0","           0","212.53764322","           0","          19","20.616783656"
"           1"," 5718.262663","56299.192722","30898.757372","HomeImp","Other","          24","           0","           0","324.68682941","           0","          47","28.285532103"
"           0","662.21748398","       99469","40889.170512","HomeImp","Office"," 7.032715647","           0","           0","124.74559549","           1","          12","35.642270107"
"           0","672.58173911"," 50055.77079","       80355","HomeImp","Other","          24","           0","           0","335.07414261","           1","          46","31.177261304"
"           0","        6300","       92659","49803.375019","HomeImp","ProfExe","2.2732166267","           0","           0","199.01192718","           0","          27","26.520049519"
"           0","        6300","1367.5555563","41509.323437","DebtCon","ProfExe","           9","           0","           4","153.78043854","           1","          30","21.719595981"
"           0","4186.4454544","       12476","       32559","HomeImp","Office","          12","           3","           6","227.12990511","           0","          23"," 23.31951678"
"           0","        6300","       69357","       73726","HomeImp","Sales","0.4591159022","           2","           0","163.28393319","           1","          22","42.407814245"
"           0","970.05779453","       26655","       29792","DebtCon","Other","0.7499663288","           1","           0","12.759267447","          10","           6"," 28.36185178"
"           0","        6400","37709.166926","58659.821252","DebtCon","ProfExe","           7","           0","           3","164.31540986","           1","          30","21.137981572"
"           0","        6400","       81116","15513.240032","HomeImp","ProfExe","           8","           0","           0","262.17542613","           0","          11","42.068268179"
"           0","1681.9660344","       17491","31723.792358","HomeImp","Office","          23","           0","           0","325.29930871","           0","          12","40.244404369"
"           1","1341.9325388","       62746","24397.853215","DebtCon","ProfExe","          12","           0","           0","133.10154783","           0","          20","40.188123128"
"           0","5079.6428704","47239.447218","3992.9881163","HomeImp","Other","6.5011572049","           0","           0","109.19302137","           0","          26","37.964554318"
"           0","3429.4720487","       70035","       78635","DebtCon","Sales","1.2634280423","           0","           0","147.07716353","           0","          31","31.206129763"
"           0","        6400","16277.165821","11816.476067","DebtCon","Other","0.2422830426","           1","           0"," 10.42564285","          10","           6","29.753700283"
"           0","2921.4152797","       57887","       74776","HomeImp","Mgr","           3","           0","           1","126.32864372","           0","          22","28.756345434"
"           0","5146.1528345","43490.024585","       70434","HomeImp","Other","0.4840463025","           0","           0","127.06270157","           2","          21","37.800352933"
"           0","        6500","       63144","22219.340436","HomeImp","Mgr","1.1032060306","           0","           2"," 129.0777116","           0","          23","29.055433128"
"           0","1902.2030306","       33639","       37345","HomeImp","ProfExe","          11","           0","           0"," 191.0756559","           0","          13","24.227319339"
"           0","5312.7040038","       81145","      117530","HomeImp","Office","21.252132348","           0","           0","327.20063852","           1","          38","34.345837692"
"           0","1259.0005832","129898.50082","72921.392867","DebtCon","ProfExe","           4","           6","           0","86.452226941","           6","          29","  69.8005248"
"           0","5925.0693356","       58689","       72557","DebtCon","Other","           0","           0","           1"," 94.00805286","           2","          18","34.898413066"
"           0","3917.8807406","       62380","48136.198816","HomeImp","Office","25.811706128","           0","           0","232.52729073","           0","          16","26.160494887"
"           0","  2113.11868","       68733","58432.739992","HomeImp","Other","           5","           0","           0","96.977667199","           0","          14","42.211046784"
"           0","        6600","23460.630894","      112630","HomeImp","Office"," 8.726693787","           0","           0","122.81558408","           0","          12","36.773458722"
"           0","        6700","       55113","1280.4921868","HomeImp","Other","0.0844326113","           0","           0","84.417030462","           0","          17","23.642853829"
"           1","657.68892628","52699.858761","13409.476151","HomeImp","ProfExe","           5","           0","           0","195.78086332","           0","          19","32.397593406"
"           0","1214.7227287","       49367","       59609","HomeImp","Other","           6","           0","           0","99.303700784","           0","          17","25.231366381"
"           0"," 2224.837599","       58741","       68225","DebtCon","ProfExe","           9","           0","           3"," 173.5744163","           1","          31","23.587013228"
"           1","        6700","       27510","       42495","DebtCon","Other","           2","           0","           2","171.52648922","           3","          27","41.428597508"
"           0","3393.1427174","50517.622475","       83014","HomeImp","Other","           0","           1","           0","263.17343429","           0","           5"," 37.70699649"
"           0","        6700","18071.367991","20607.600313","HomeImp","Office","          21","           0","           0","193.75474567","           0","          19","19.549571698"
"           1","3107.0332606","       29662","       36195","HomeImp","Office","0.9141345005","           0","           0","112.13708066","           1","          30"," 38.52863281"
"           0","        6700","       66587","37154.703798","DebtCon","ProfExe","           9","           1","           0","43.923382631","           1","          24","39.738576265"
"           0","4504.6472243","28469.640115"," 14350.58179","HomeImp","Office","          20","           0","           0","209.20630035","           0","          20","20.203517707"
"           0","        6700","74840.117646","133482.54439","HomeImp","ProfExe","          13","           1","           0","215.42240638","           0","          19","19.493871984"
"           0","        6800","      136951","20248.741116","HomeImp","ProfExe","          11","           0","           0"," 219.7356734","           1","          18","20.885093499"
"           0","        6800","64185.049818","139082.44794","HomeImp","ProfExe","          12","           0","           0","208.42084303","           0","          19"," 19.33336736"
"           1","        6800"," 131754.3132","121721.77291","HomeImp","ProfExe"," 2.293398115","           0","           0","201.96083432","           0","          18","22.325828788"
"           1","2578.2733721","       57439","61309.241443","HomeImp","Mgr","           2","           0","           2","126.30323511","           0","          22","27.118653527"
"           0","567.80874737","       76074","       88178","HomeImp","Other","          22","           0","           0","341.46505556","           0","          46","27.523246143"
"           0","        6800","43582.364998","12309.298314","HomeImp","Office","          21","           0","           0","206.30632134","           0","          20","21.798513082"
"           0","        6800","2501.2701044","4459.8625692","HomeImp","Other","           0","           0","           1","196.46499893","           0","          31","35.761604731"
"           1","        6800","74081.869308","       88754","DebtCon","Mgr","          19","           0","           1","298.70048215","           0","          23","39.107501643"
"           0","6083.9308628","45756.114818","76617.480003","DebtCon","Office","           1","           0","           0","230.80558812","           1","          38","17.965883444"
"           0","        6900","       70717","55838.531843","HomeImp","Other","           2","           0","           0","112.58906066","           0","          15","41.428089899"
"           0","        6900","       53776","       51952","HomeImp","Other","0.0182907982","           0","           0","87.900118337","           0","          17","22.286997477"
"           1","        6900","       53328","       58088","DebtCon","Sales","           2","           0","           0"," 101.5319079","           0","          21","35.764058362"
"           1","2673.7228521","       57257","26264.242061","DebtCon","Other","3.7147906347","           2","           0","138.23477796","           0","          22","38.372460882"
"           1","643.31410408","       97662","28343.906748","HomeImp","Office","14.246758177","           0","           0","111.12339734","           0","          11","37.253150854"
"           0","        6900","26493.894737","       66042","HomeImp","Office","6.2193449429","           0","           0","204.48458275","           0","          19","21.855494126"
"           0","        7000","       73873","24805.647759","DebtCon","Office","           0","           0","           0","231.79991346","           0","          38","19.273579455"
"           1","  4684.53893","26444.497832","       99149","HomeImp","Other","0.3955484835","           0","           1","175.57144277","           0","          32","34.449664673"
"           1","        7000","58605.452777","69320.788672","HomeImp","Other","           0","           0","           1","171.83838617","           0","          31","36.247963031"
"           0","876.92756573","49863.232927","70246.412589","HomeImp","ProfExe","3.4277439366","           0","           0","213.36302767","           2","          24","34.475301929"
"           0","4057.5656202","3459.4507958"," 35682.41357","HomeImp","Other","          22","           0","           0","341.61057605","           1","          47","27.767299768"
"           0","3692.3745571","13838.292637","39926.668367","HomeImp","ProfExe","0.8861803486","           0","           0","211.28441317","           1","          24","33.461402248"
"           0","        7000","34076.319687","35507.375278","DebtCon","Office","           4","           0","           0","90.380409083","           3","          11"," 36.30952679"
"           0","5926.7019843","21098.526078"," 25404.15358","HomeImp","Other","3.0825710628","           0","           0","80.152430908","           2","          19","40.561860543"
"           0","        7000","      129959","65639.693415","HomeImp","ProfExe","4.9596233233","           0","           0","209.98629953","           0","          18","21.917952264"
"           1","        7000","       58114","       93391","HomeImp","ProfExe","3.9984713709","           0","           0","200.07775507","           1","          24","31.736511786"
"           1","5076.6970995","4514.6208334","       67750","HomeImp","Office","          21","           0","           0","315.32145267","           0","          12","38.693655802"
"           0","4675.2726663","58343.227591","      114457","HomeImp","Office","9.4710113176","           0","           0","116.10008714","           0","          11","35.601894251"
"           0","        7100","18822.584585","       33580","DebtCon","Other","0.7187087921","           0","           0","29.856365166","           9","           7","28.271474159"
"           0","        7100","36830.197849"," 27804.30033","DebtCon","Other","           8","           0","           0","221.60732419","           0","          18","32.674358967"
"           0","        7100","18254.348817","       72412","DebtCon","ProfExe","          14","           0","           0","120.03346455","           0","          20","43.678746661"
"           0","        7100","27168.302199","24205.056821","DebtCon","Other","           0","           0","           0","65.872044812","           7","          21","26.829490191"
"           0","        7100"," 6044.861625","9909.9736214","HomeImp","Other","           0","           0","           0","108.21718977","           0","           7","36.337557557"
"           0","6373.2184435","44582.570309","38747.921711","HomeImp","Other","3.3042077549","           0","           0","84.837249966","           0","          17","22.861199646"
"           0","1653.5929561","       62329","       78007","DebtCon","ProfExe","4.0736738611","           0","           0"," 55.35880309","           1","          23","38.640277109"
"           0","3300.2354872","       57912","49596.533305","HomeImp","Other","          15","           0","           0","241.51424984","           0","          35","35.062675655"
"           0","        7200","       98691","96185.744032","HomeImp","Office","          22","           0","           0","118.00014232","           0","          11"," 37.72035861"
"           1","6384.6305672","       79946","22823.381518","DebtCon","Office","           1","           0","           0","238.45882498","           0","          37","18.617288691"
"           0","        7200"," 12861.73832","       39660","HomeImp","Self","           6","           0","           1","354.23976343","           3","          42","33.624133446"
"           0","4481.6891713","       71667","      117325","DebtCon","Office","           0","           0","           1","241.05607809","           1","          38","18.510551331"
"           1","6499.0436763","       22832","7567.9079942","DebtCon","Other","           0","           0","           0","38.003266851","           9","           7","28.295681117"
"           0","        7300","42546.779594","       86766","HomeImp","ProfExe","1.3355958654","           0","           0","240.05677145","           2","          23","31.724698502"
"           0","2368.9649705","18355.659274","40862.733318","HomeImp","Other","          14","           0","           0","239.62029765","           1","          36","36.727136357"
"           0","2486.8709847","      139348","146580.99698","DebtCon","ProfExe","           1","           0","           0","60.424760757","           2","          22","36.812290634"
"           0","2112.8769734","17591.189446","39543.735743","DebtCon","Other","0.9334146422","           0","           0"," 221.3384208","           1","          31","36.009421486"
"           1","        7400","      138033","68158.735919","HomeImp","ProfExe","          11","           0","           0","224.84704249","           0","          19","21.057574023"
"           1","5964.4282202","77428.436653","  77057.0866","HomeImp","ProfExe"," 4.311513933","           0","           0","194.37214004","           1","          27","26.646083641"
"           0","        7400","48468.535118","      114849","DebtCon","Office","           0","           0","           0","238.58630343","           1","          38","18.421369855"
"           0","236.44039791","       51974","       59323","HomeImp","Other","           4","           0","           0"," 83.34671188","           0","          18","23.397634628"
"           1","4932.2333639","20615.799423","67474.990267","HomeImp","Mgr","2.0851702076","           0","           1","141.96214925","           0","          23","28.300245637"
"           1","        7400","       71576","55241.885295","DebtCon","Sales","           0","           0","           0","94.782230694","           0","          17","42.803421995"
"           0","1623.4141486","48511.393235","68556.848879","HomeImp","Other","9.3743714035","           0","           0","230.42025592","           1","          35","35.415112916"
"           0","3644.6975974","       82412","       91326","DebtCon","Mgr","10.274449972","           0","           1","316.94708254","           1","          24","37.908750185"
"           0"," 967.7841938","37396.491057","       60252","DebtCon","Other","0.7435082201","           0","           3","220.62498387","           0","          37","26.711536473"
"           0","        7500","       63573","56803.526855","HomeImp","Other","           4","           0","           0","111.43518985","           0","          14","41.773446616"
"           1","        7500","       32070","25253.743563","DebtCon","Other","           1","           1","           0","228.03600011","           0","           6","30.162214113"
"           0","782.44792334","21983.996161","9829.1830322","HomeImp","Sales","2.1000170885","           1","           0","155.39196223","           1","          23","41.600983364"
"           0","        7500","       84479","21601.250219","DebtCon","ProfExe","          23","           0","           0","47.832851338","           3","          14","33.075010372"
"           0","        7500","       88056","      104794","DebtCon","ProfExe","15.210546898","           0","           0","56.750113136","           2","          14","30.538906969"
"           0","        7500","45.604116196","23561.491551","DebtCon","Other","           5","           0","           0"," 286.9228238","           0","          11"," 23.06292573"
"           1","        7500","       12115","32865.218414","HomeImp","Office","          13","           3","           6","234.90075082","           0","          24","24.662276673"
"           0","        7500","27460.051279","       83368","DebtCon","ProfExe","7.9432234973","           0","           0","227.29208976","           0","          17","24.091770363"
"           0","        7500","       60192","56040.629455","DebtCon","ProfExe","           8","           0","           0","60.503625209","           2","          24","39.280512379"
"           0","7068.2058214","       57213","10567.852965","HomeImp","Office","          28","           0","           0","243.15711917","           1","          16","23.992353351"
"           0","2015.3613236","      133475","      203936","DebtCon","ProfExe","           1","           0","           0","87.452870081","           2","          23","37.005967843"
"           1","        7600","       48829","       62357","DebtCon","Office","           3","           0","           1","92.941357816","           2","          12","35.672273609"
"           0","        7600","       58622","58412.697978","HomeImp","Other"," 12.36608026","           0","           0","249.63376067","           2","          36","34.882066439"
"           0","1707.3296154","       80900","91111.991243","DebtCon","ProfExe","0.2102841838","           0","           0","135.64019635","           0","          26","34.777089425"
"           0","6457.2736678","       32243","       36369","HomeImp","ProfExe","7.8390842694","           0","           0","180.41578673","           0","          13"," 21.72081838"
"           0","3511.8228853"," 30881.33578","       86018","HomeImp","Other","          16","           0","           0","187.19401123","           0","          28","24.217658483"
"           1","2353.2355833","16139.430308","       81862","DebtCon","Sales","           3","           0","           0","141.26867109","           0","          31"," 31.68194302"
"           0","3884.9498526","13229.337191","22212.682499","DebtCon","Other","           0","           0","           0","17.460749903","          10","           6","30.233504742"
"           1","        7700","75815.413295","       83643","HomeImp","Other","11.138697718","           0","           0","353.19562851","           0","          47","28.544528867"
"           0","1793.2494375","       51045","       91068","HomeImp","Other","12.262599679","           0","           0","179.24093557","           0","          28"," 27.23109397"
"           0","3764.4552406","       58399","42193.147988","DebtCon","Other","0.5296826658","           0","           1","106.63134156","           2","          18"," 37.02476444"
"           0","        7800","20012.016418","       66688","DebtCon","Other","1.6736660091","           0","           2","114.51215796","           3","          18","37.929273869"
"           0","5588.7368661","       64503","       85608","HomeImp","Other","11.221991686","           0","           0"," 235.4853772","           0","          35","34.423248847"
"           0"," 3627.877806","       69662","       80498","HomeImp","Other","           4","           0","           0","100.42833098","           0","          14","42.807341953"
"           0","        7800","13089.949347","32927.417293","DebtCon","Other","          12","           0","           0","105.08759384","           0","          22"," 36.70541274"
"           0","18.803344396","2413.3735988","33356.887131","DebtCon","Other","          11","           0","           0"," 231.0011955","           0","          32","35.906115846"
"           0","        7800","       55394","53837.961606","DebtCon","Other","22.302787664","           0","           0","262.01435765","           2","          29","38.983938486"
"           0"," 452.4356005","9228.2976006","69499.957929","HomeImp","ProfExe","2.1751966845","           0","           0","220.80244426","           2","          24","31.827626823"
"           1","        7900","       67222","74111.334028","HomeImp","Other","           4","           0","           0","95.676872691","           0","          23"," 36.97971203"
"           0","4489.6008035","33533.387801","26949.247389","DebtCon","Office","8.7795625947","           0","           0","185.62159231","           0","          22","32.285724089"
"           0","3035.8249312","26276.335638","3005.2028954","DebtCon","Other","3.3732247759","           0","           0","87.603462439","           0","          11","31.850563903"
"           0","2905.8011537","5133.5748817","28022.654014","DebtCon","ProfExe","           4","           0","           0","116.30949336","           0","          25","35.429796579"
"           1","3719.3644059","31342.012313","       70020","DebtCon","Other","          12","           2","           0","80.778941503","          10","           8","44.858977324"
